Id,DevCategory,Taker,SendDate,Area,Region,Agency,ExamineDate,CommitteeDate,ExamineStatus,Status,DocType,DevUnit,Notes,Unit,Size
0980093A,,張同婉,0980216,0,彰化縣,經濟部工業局,0980311,0981030,不同意變更,辦理結案,差異分析報告,經濟部工業局,,,0
0980094X,,周復仁,,0,高雄市,高雄市工務局,-,0980109,審核修正通過,辦理結案,變更內容對照表,御盟建設股份有限公司,,,0
0980094T,,姜樹成,,0,臺中市,,-,-,審查中,,變更內容對照表,台灣福龍興業股份有限公司,定稿本,,0
0980094E,,李世偉,,0,新竹縣,新竹縣政府,-,0981103,審核修正通過,辦理結案,變更內容對照表,新竹縣政府,對照表定稿本,,0
0980101X,高樓建築,,,0.1658,高雄市,高雄市政府工務局,-,0980514,有條件通過環境影響評估,辦理結案,說明書,永信建設開發股份有限公司,,公頃,0.1658
0980101W,高樓建築,林志芳,,0,臺北市,,-,-,有條件通過環境影響評估,辦理結案,說明書,豐鑫開發投資股份有限公司,,,0
0980101A,蓄水工程之開發,何文淵,0980216,0,屏東縣,經濟部,0990119,0990726,有條件通過環境影響評估,辦理結案,說明書,經濟部水利署南區水資源局,,公噸,100000
0980103R,,莊惠如,0980611,0,基隆市,基隆市政府都市發展處,-,0981001,審核修正通過,辦理結案,差異分析報告,帝榮建設股份有限公司,,,0
0980103D,,周韋儒,0980513,0,桃園縣,桃園縣政府,-,-,審核修正通過,辦理結案,差異分析報告,中華映管股份有限公司,1.本案係103年補傳之資料，繳費日期以登記在案之第一次提案審查日期。2.本案通過審查會議紀錄詳見書件目錄C00。,,0
0980104T,,姜樹成,,0,臺中市,,-,-,審查中,,變更內容對照表,寶急開發股份有限公司,定稿本，無光碟。,,0
0980104E,,李世偉,,0,新竹縣,新竹縣政府,-,0981103,審核修正通過,辦理結案,變更內容對照表,文生開發股份有限公司,對照表定稿本,,0
0980104B,新市區建設,顏佳慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,安泰商業銀行股份有限公司,,公頃,0
0980111X,,,,0.146,高雄市,高雄市政府工務局,-,0981210,有條件通過環境影響評估,辦理結案,說明書,和築建設股份有限公司,,公頃,0.146
0980111W,高樓建築,林志芳,,0,臺北市,,-,-,有條件通過環境影響評估,辦理結案,說明書,日勝生活科技股份有限公司,,,0
0980113R,,莊惠如,0980525,0,基隆市,基隆市政府都市發展處,-,1000214,審核修正通過,辦理結案,差異分析報告,台灣土地銀行股份有限公司,,,0
0980113D,,周韋儒,0980109,0,桃園縣,桃園縣政府,-,-,審核修正通過,辦理結案,差異分析報告,林隆存,1.本案係103年補傳之資料，繳費日期以登記在案之第一次提案審查日期。2.本案通過審查會議紀錄詳見書件目錄A01。,,0
0980113B,新市區建設,張秀慧,,0,新北市,,-,-,其他,,差異分析報告,樺&#64027;建設開發股份有限公司,,公頃,0
0980114E,,李世偉,,0,新竹縣,新竹縣政府,-,0981203,審核修正通過,辦理結案,變更內容對照表,暐記開發實業有限公司,對照表定稿本,,0
0980118A,,張同婉,,,臺中縣,經濟部能源局,0980501,0980624,審核修正通過,辦理結案,其他,中威風力發電股份有限公司,,,
0980121R,道路之開發,莊惠如,0980625,7.0404,基隆市,基隆市政府工務處,-,0981211,有條件通過環境影響評估,辦理結案,說明書,基隆市政府,,公頃,7.0404
0980123T,,姜樹成,,0,臺中市,,-,-,審核修正通過,辦理結案,差異分析報告,,,,0
0980123E,,李世偉,,0,新竹縣,新竹縣政府,-,0980714,審核修正通過,辦理結案,差異分析報告,財團法人私立天主教華光智能發展中心,,,0
0980124X,,,,0,高雄市,,-,0980804,審核修正通過,辦理結案,變更內容對照表,裕鐵企業股份有限公司,,,0
0980124W,,林志芳,,0,臺北市,臺北市建築管理處,-,-,審核修正通過,辦理結案,變更內容對照表,中國信託商業銀行股份有限公司,,,0
0980124B,新市區建設,黃亭蓉,,7.5345,新北市,,-,-,審核修正通過,,變更內容對照表,六發窯業股份有限公司,定稿本,公頃,7.5345
0980124A,,石秉鑫,0971118,0,高雄市,交通部,0971230,0980117,審核修正通過,辦理結案,變更內容對照表,高雄捷運股份有限公司,,,0
0980133T,,蘇君紋,,0,臺中市,臺中縣政府,-,-,審核修正通過,辦理結案,差異分析報告,臺中縣政府,,,0
0980133R,,莊惠如,0980908,0,基隆市,基隆市政府地政處,-,0980908,審核修正通過,辦理結案,差異分析報告,大武崙自辦市地重劃區重劃會,,,0
0980134W,,林志芳,,0,臺北市,臺北市政府地政處,-,-,審核修正通過,辦理結案,變更內容對照表,臺北市政府地政處土地開發總隊,,,0
0980134B,環境保護工程之興建,顏佳慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,臺北縣政府環境保護局,定稿本,公頃,0
0980134A,,陳妙玲,0980209,0,高雄市,行政院衛生署,0980224,0980713,審核修正通過,辦理結案,變更內容對照表,財團法人義大醫院,,,0
0980141T,高樓建築,黃富美,0980101,0.2288,臺中市,都發局,-,-,有條件通過環境影響評估,辦理結案,說明書,親嘉開發有限公司,定稿本,平方公尺,2287.78
0980141R,殯儀館、骨灰(骸)存放設施,莊惠如,0980624,52.9275,基隆市,基隆市政府民政處,-,0980915,有條件通過環境影響評估,辦理結案,說明書,國統開發股份有限公司,,公頃,52.9275
0980143W,,林志芳,,0,臺北市,臺北市政府環境保護局,-,-,審核修正通過,辦理結案,差異分析報告,臺北市政府環境保護局,,,0
0980143B,醫療建設之開發,黃亭蓉,,35.43,新北市,,-,-,審核修正通過,,差異分析報告,遠東資源開發股份有限公司,,公頃,24.4449
0980144X,,,,0,高雄市,,-,-,審核修正通過,辦理結案,變更內容對照表,泰銘實業股份有限公司,,,0
0980144A,,石秉鑫,0980223,0,彰化縣,經濟部能源局,0980311,0980420,審核修正通過,辦理結案,變更內容對照表,星元電力股份有限公司,,,0
0980153X,,張舜華,,0,高雄市,高雄市經發局,-,0980519,審核修正通過,辦理結案,差異分析報告,新中原土石事業股份有限公司/石鈞企業有限公司/金順興事業股份有限公司,,,0
0980153W,,鄧淞駿,0980907,0,臺北市,臺北市建築管理處,-,0980925,審核修正通過,辦理結案,差異分析報告,阿曼開發股份有限公司,,,0
0980153R,,莊惠如,0980825,0,基隆市,基隆市政府都市發展處,-,0980908,審核修正通過,辦理結案,差異分析報告,陳清堯君,,,0
0980153A,,何文淵,0980223,,臺中縣,內政部,0980327,0980420,不同意變更,辦理結案,差異分析報告,中華民國佛教慈濟慈善事業基金會,本書件為初稿本,,
0980161A,園區之開發,溫育勇,0980303,635,彰化縣,行政院國家科學委員會,0981013,0981030,有條件通過環境影響評估,辦理結案,說明書,行政院國家科學委員會中部科學工業園區管理局,,公頃,635
0980163W,,鄧淞駿,0980410,0,臺北市,交通部觀光局,-,0980508,審核修正通過,辦理結案,差異分析報告,新光人壽保險股份有限公司,,,0
0980164B,環境保護工程之興建,謝宏松,,0,新北市,,-,-,審核修正通過,,變更內容對照表,祥欣開發有限公司,,公頃,0
0980173W,,鄧淞駿,0981231,0,臺北市,臺北市建築管處,-,0990902,審核修正通過,辦理結案,差異分析報告,台北國際金融大樓股份有限公司,,,0
0980173B,高樓建築,黃亭蓉,,0,新北市,,-,-,審核修正通過,,差異分析報告,板信商業銀行股份有限公司,,公頃,0
0980174A,,邱景昆,0980625,0,連江縣,,0980717,0981123,審核修正通過,辦理結案,變更內容對照表,福建省連江縣政府,本案件為定稿本,,0
0980181W,,簡祐靜,,,臺北市,,-,-,審查中,,說明書,麗源建設股份有限公司,,,
0980184B,高樓建築,黃亭蓉,,0,新北市,,-,-,審核修正通過,,變更內容對照表,臺灣土地銀行股份有限公司,,公頃,0
0980184A,,陳妙玲,0980312,0,臺中市,行政院國科會,0980324,0980420,審核修正通過,辦理結案,變更內容對照表,中部科學工業園區管理局,,,0
0980191B,新市區建設,黃亭蓉,,0,新北市,,-,-,審查中,,說明書,皇翔建設股份有限公司,,平方公尺,20270.88
0980193W,,簡祐靜,0980101,0,臺北市,臺北市建築管理工程處,-,-,審核修正通過,完成審查,差異分析報告,樺福建設開發股份有限公司,,,0
0980193A,,張瑞芸,0980304,0,臺中縣,經濟部工業局,0981012,0981123,審核修正通過,辦理結案,差異分析報告,中龍鋼鐵股份有限公司,,,0
0980203W,,吳俊達,,0,臺北市,建管處,-,-,審核修正通過,辦理結案,差異分析報告,合眾建築經理股份有限公司,,,0
0980203A,,溫育勇,0980304,0,花蓮縣,經濟部,0981014,0981229,審核修正通過,辦理結案,差異分析報告,台灣水泥股份有限公司和平分公司,,,0
0980204B,新市區建設,張秀慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,裕隆汽車製造股份有限公司,,公頃,0
0980213W,,吳俊達,,0,臺北市,建管處,-,-,審核修正通過,辦理結案,差異分析報告,太子建設開發股份有限公司,,,0
0980213A,,張同婉,0980303,0,雲林縣,交通部,0980316,0980624,審核修正通過,辦理結案,差異分析報告,交通部臺灣區國道高速公路局,,,0
0980214B,道路之開發,黃亭蓉,,0,新北市,,-,-,審查中,,變更內容對照表,臺北縣政府,,公頃,0
0980221B,工廠變更用地作為非工廠開發使用,張秀慧,,1.867685,新北市,,-,-,審查中,,說明書,賴瑞昌,,公頃,0
0980234B,新市區建設,張秀慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,大陸工程股份有限公司,,公頃,0
0980243B,新市區建設,張秀慧,,0,新北市,,-,-,審核修正通過,,差異分析報告,宏達國際電子股份有限公司,,公頃,0
0980243A,,鄭惠文,0980313,0,新北市,經濟部,0981027,0990127,審核修正通過,辦理結案,差異分析報告,台灣電力股份有限公司,,,0
0980253B,高樓建築,張秀慧,,0,新北市,,-,-,審核修正通過,,差異分析報告,合寶開發股份有限公司,,公頃,0
0980255A,,鄭惠文,0980313,0,新北市,經濟部,0981027,0990127,審核修正通過,辦理結案,環境現況差異分析及對策檢討報告,台灣電力股份有限公司,,,0
0980263A,,鄭惠文,0980318,0,臺灣本島,交通部,0990901,0991201,審核修正通過,辦理結案,差異分析報告,交通部公路總局,,,0
0980264B,公墓興建或擴建工程,顏佳慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,觀音山建設股份有限公司,,公頃,0
0980271B,遊樂區之開發,張秀慧,,11.0759,新北市,,-,-,審查中,,說明書,青境休閒農場,,公頃,11.0759
0980274A,,石秉鑫,0980318,0,花蓮縣,經濟部礦務局,0980407,0980513,其他,辦理結案,變更內容對照表,福安礦業股份有限公司,本書件改提環境影響差異分析報告送審。,,0
0980283B,新市區建設,張秀慧,,0,新北市,,-,-,審核修正通過,,差異分析報告,裕隆汽車製造股份有限公司,,公頃,0
0980284A,,陳妙玲,0980306,0,臺南市,經濟部工業局,0980402,0980713,審核修正通過,辦理結案,變更內容對照表,台南縣政府,,,0
0980293B,新市區建設,顏佳慧,,0,新北市,,-,-,審核修正通過,,差異分析報告,合眾建築經理股份有限公司,定稿本,公頃,0
0980294A,,陳妙玲,0980318,0,新北市,交通部,0980408,0980624,審核修正通過,辦理結案,變更內容對照表,交通部公路總局,,,0
0980304B,新市區建設,顏佳慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,欣路建設股份有限公司,,公頃,0
0980304A,,陳妙玲,0980311,0,新北市,交通部,0980408,0980624,審核修正通過,辦理結案,變更內容對照表,交通部基隆港務局,,,0
0980314B,媒體園區開發,黃亭蓉,,0,新北市,,-,-,審核修正通過,,變更內容對照表,遠東資源開發股份有限公司,,公頃,0
0980314A,,陳妙玲,0980319,0,苗栗縣,經濟部,0980408,0980624,審核修正通過,辦理結案,變更內容對照表,中國石油化學工業開發股份有限公司頭份廠,,,0
0980323A,,何文淵,0980320,0,嘉義縣,國立故宮博物院,0980724,-,審核修正通過,辦理結案,差異分析報告,國立故宮博物院,,,0
0980324B,高樓建築,黃亭蓉,,0,新北市,,-,-,審核修正通過,,變更內容對照表,厚生股份有限公司,定稿本,公頃,0
0980333B,其他開發行為,顏佳慧,,0,新北市,,-,-,審核修正通過,,差異分析報告,緣道觀音廟,定稿本,平方公尺,18422
0980334A,,黃建智,0980319,0,南投縣,,0980723,0980921,審核修正通過,辦理結案,變更內容對照表,仁都觀光事業股份有限公司,,,0
0980344B,高樓建築,黃亭蓉,,0,新北市,,-,-,審核修正通過,,變更內容對照表,勝華建設有限公司,,公頃,0
0980344A,,石秉鑫,0980324,0,高雄市,經濟部,0980408,0990310,審核修正通過,辦理結案,變更內容對照表,台灣中油股份有限公司,,,0
0980354B,工廠變更用地作為非工廠開發使用,黃亭蓉,,0,新北市,,-,-,審核修正通過,,變更內容對照表,大豐造紙股份有限公司,,公頃,0
0980354A,,黃建智,0980315,0,基隆市,內政部營建署,0980421,0980624,審核修正通過,辦理結案,變更內容對照表,榮民工程股份有限公司,,,0
0980364A,,邱景昆,0980408,0,連江縣,經濟部,0980604,0980624,審核修正通過,辦理結案,變更內容對照表,台灣電力股份有限公司,本書件為定稿本,,0
0980365B,高樓建築,顏佳慧,,6.985,新北市,,-,-,審查中,,環境現況差異分析及對策檢討報告,國裕開發股份有限公司,宏國竹圍工業區開發計畫(A區馬階段已完工，B區尚未開發),平方公尺,6606.41
0980373B,文教建設之開發,顏佳慧,,0,新北市,,-,-,審查中,,差異分析報告,台北縣八里鄉紫皇天乙真慶宮,,平方公尺,68645
0980374A,,石秉鑫,0980330,0,臺灣地區,交通部,0980611,0980624,審核修正通過,辦理結案,變更內容對照表,高雄捷運股份有限公司,,,0
0980381B,新市區建設,黃亭蓉,,0,新北市,,-,-,審查中,,說明書,冠德建設股份有限公司,,平方公尺,3000.09
0980383A,,鄭惠文,0970401,0,臺灣本島,交通部,0980612,0980729,審核修正通過,辦理結案,差異分析報告,交通部臺灣區國道高速公路局,,,0
0980391B,高樓建築,黃亭蓉,,0,新北市,,-,-,審查中,,說明書,興富發建設股份有限公司,,平方公尺,7310.45
0980393A,,鄭惠文,0970403,0,桃園縣,行政院農業委員會,0980504,-,審核修正通過,辦理結案,差異分析報告,行政院農業委員會動植物防疫檢疫局,,,0
0980401B,新市區建設,張秀慧,,2.6272,新北市,,-,-,審查中,,說明書,朱愛屏,,平方公尺,26272
0980403A,,張同婉,0980408,,桃園縣,內政部營建署,0980427,0980624,審核修正通過,辦理結案,差異分析報告,廖木清,,,
0980413A,,張瑞芸,0980409,,屏東縣,教育部,0980420,0980513,重辦環評,辦理結案,差異分析報告,高鳳技術學院,,,
0980414B,大眾捷運系統之開發,張秀慧,,0,新北市,,-,-,審核修正通過,,變更內容對照表,兆豐國際商業銀行股份有限公司,定稿本,公頃,0
0980423B,高樓建築,黃亭蓉,,0,新北市,,-,-,審查中,,差異分析報告,麗寶建設股份有限公司,,公頃,0
